date,ST01,ST02,ST03,ST04,ST05,ST06,ST07,ST08,ST09,ST10,ST11,ST12,ST13,ST14,ST15,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST23,ST24,ST25,ST26,ST27,ST28,ST29,ST30,ST31,ST32
2017-06-14,0.000089,0.003351,0.003248,0.002629,0.003684,0.003655,0.005941,0.015166,0.013058,0.014443,0.032728,0.036023,0.000000,0.022094,0.009497,0.015828,0.026717,0.029825,0.034026,0.032778,0.023491,0.021001,0.021703,0.022072,0.001819,0.003873,0.005186,0.012412,0.013605,0.020731,0.001571,0.002629
2017-06-20,-0.000940,0.003007,0.002601,0.001905,0.003068,0.002940,0.005056,0.014541,0.012285,0.013410,0.032213,0.035596,0.000000,0.021443,0.009134,0.015196,0.026235,0.029424,0.033624,0.032358,0.023531,0.020624,0.021467,0.022014,0.001419,0.003706,0.005360,0.012356,0.013387,0.020835,0.000831,0.001905
2017-06-26,0.001511,0.004590,0.004544,0.004422,0.004795,0.005055,0.007116,0.016527,0.014151,0.014883,0.033686,0.036888,0.000000,0.022861,0.010858,0.016639,0.027673,0.031037,0.035144,0.033789,0.024339,0.021690,0.022671,0.023045,0.003604,0.005551,0.007004,0.013628,0.014452,0.022075,0.003091,0.004422
2017-07-02,0.003054,0.006808,0.005319,0.004621,0.006065,0.006158,0.009584,0.017221,0.015195,0.016604,0.035396,0.038721,0.000000,0.025912,0.012442,0.018059,0.029369,0.032430,0.036915,0.035771,0.027262,0.024399,0.026085,0.026948,0.005779,0.008607,0.009831,0.017488,0.018576,0.026497,0.004003,0.004621
2017-07-08,0.002021,0.005152,0.005573,0.004772,0.005254,0.005552,0.007536,0.017154,0.015081,0.016030,0.034521,0.037594,0.000000,0.023559,0.011972,0.017782,0.028570,0.031438,0.035815,0.034506,0.025218,0.022477,0.023509,0.023842,0.003520,0.005825,0.007515,0.014336,0.015301,0.022804,0.003473,0.004772
2017-07-14,-0.000564,0.002994,0.002903,0.001919,0.002756,0.002912,0.005333,0.014770,0.013026,0.013831,0.032423,0.035488,0.000000,0.021638,0.010097,0.015746,0.026422,0.029499,0.033689,0.032484,0.023818,0.020823,0.021866,0.022632,0.001541,0.004126,0.005584,0.013043,0.014185,0.021857,0.000897,0.001919
2017-07-20,0.004572,0.007924,0.008477,0.007695,0.009101,0.009100,0.011462,0.020835,0.018511,0.020038,0.038309,0.041223,0.000000,0.027338,0.015623,0.021640,0.032450,0.035239,0.039514,0.037702,0.029160,0.026365,0.027177,0.027421,0.006450,0.009117,0.010287,0.017783,0.018699,0.026009,0.006870,0.007695
2017-07-26,-0.000093,0.003934,0.003405,0.002311,0.003454,0.003332,0.006526,0.015587,0.014458,0.015182,0.033309,0.036182,0.000000,0.022965,0.011669,0.017277,0.027684,0.030536,0.034299,0.032893,0.024566,0.021611,0.023424,0.023847,0.002550,0.005361,0.006193,0.014633,0.015705,0.022961,0.001334,0.002311
2017-08-01,-0.000935,0.002376,0.001858,0.001034,0.002179,0.002226,0.004904,0.013568,0.011384,0.012403,0.030818,0.033932,0.000000,0.020755,0.008443,0.014133,0.024936,0.027771,0.031769,0.030904,0.022568,0.019697,0.021024,0.021552,0.001078,0.003302,0.004885,0.012061,0.013016,0.020419,0.000215,0.001034
2017-08-07,0.001267,0.004251,0.002683,0.002183,0.002890,0.003122,0.005852,0.013641,0.012376,0.012583,0.031366,0.034729,0.000000,0.021896,0.009725,0.014869,0.025487,0.028562,0.032391,0.031817,0.023673,0.020762,0.022581,0.023287,0.002892,0.005404,0.007057,0.014340,0.015194,0.022500,0.001516,0.002183
2017-08-13,-0.006068,-0.002634,-0.002252,-0.003232,-0.001784,-0.002231,0.000223,0.009965,0.008094,0.009121,0.027406,0.030293,0.000000,0.016576,0.005461,0.011014,0.021661,0.024418,0.028480,0.027253,0.019042,0.015807,0.016669,0.017116,-0.003994,-0.001374,-0.000151,0.007822,0.008546,0.015994,-0.004258,-0.003232
2017-08-19,-0.003151,0.000067,0.000452,-0.000317,0.001357,0.001178,0.003720,0.012564,0.009850,0.011685,0.030120,0.032987,0.000000,0.019872,0.007298,0.013070,0.024160,0.026883,0.031094,0.029955,0.022117,0.018975,0.019833,0.020163,-0.000932,0.001703,0.002792,0.010808,0.011574,0.019154,-0.001071,-0.000317
2017-08-25,0.000323,0.003206,0.003953,0.002981,0.003900,0.003676,0.005792,0.016110,0.014151,0.014885,0.033182,0.035900,0.000000,0.021788,0.011305,0.016826,0.027431,0.030196,0.034059,0.032840,0.024557,0.021243,0.022301,0.022737,0.001860,0.004261,0.005542,0.013269,0.013997,0.021496,0.001860,0.002981
2017-08-31,0.001784,0.005247,0.005268,0.004648,0.006362,0.006486,0.009087,0.017380,0.014699,0.016350,0.034670,0.037927,0.000000,0.024749,0.012161,0.017907,0.028804,0.031543,0.035693,0.034815,0.027248,0.024034,0.024805,0.024838,0.004031,0.006722,0.007910,0.015496,0.016088,0.023690,0.004103,0.004648
2017-09-06,-0.001754,0.001426,0.001955,0.001124,0.002473,0.002223,0.004296,0.013965,0.011775,0.012895,0.031246,0.034087,0.000000,0.020043,0.009490,0.014896,0.025421,0.028448,0.032275,0.031284,0.023482,0.019701,0.020414,0.020527,-0.000137,0.002290,0.003573,0.011117,0.011895,0.019211,-0.000009,0.001124
2017-09-12,-0.002208,0.000825,0.001695,0.000692,0.002208,0.001821,0.004136,0.014039,0.011799,0.013093,0.031599,0.034239,0.000000,0.020075,0.009474,0.014947,0.025633,0.028543,0.032608,0.031374,0.024034,0.019767,0.020402,0.020698,-0.000459,0.002125,0.002906,0.011364,0.012048,0.019294,-0.000476,0.000692
2017-09-18,-0.005786,-0.002858,-0.002426,-0.003210,-0.002272,-0.002610,-0.000506,0.009117,0.007599,0.007689,0.026398,0.029166,0.000000,0.015146,0.004814,0.010047,0.020346,0.023371,0.027296,0.026651,0.018942,0.014726,0.015841,0.016271,-0.004356,-0.001912,-0.000623,0.007133,0.007784,0.015201,-0.004551,-0.003210
2017-09-24,0.000858,0.003700,0.004418,0.003625,0.004735,0.004329,0.006549,0.016106,0.014501,0.014740,0.033262,0.036165,0.000000,0.021830,0.011749,0.017076,0.027363,0.030232,0.034092,0.033433,0.025614,0.021572,0.022409,0.022644,0.002282,0.004418,0.005755,0.013240,0.013923,0.021269,0.002297,0.003625
2017-09-30,-0.000008,0.003399,0.003896,0.003090,0.004849,0.004564,0.007097,0.016197,0.014009,0.015082,0.033501,0.036391,0.000000,0.022770,0.011340,0.016983,0.027548,0.030441,0.034450,0.033667,0.026434,0.022284,0.023381,0.023232,0.002323,0.004917,0.006000,0.014063,0.014821,0.022232,0.002151,0.003090
2017-10-06,-0.000752,0.002235,0.002656,0.002007,0.003976,0.003771,0.005843,0.014538,0.011593,0.012830,0.032005,0.035170,0.000000,0.021215,0.009068,0.014662,0.025585,0.028700,0.032983,0.032798,0.025340,0.021223,0.022008,0.022045,0.001298,0.003529,0.004901,0.012520,0.013243,0.020738,0.001265,0.002007
2017-10-12,-0.001789,0.001643,0.001811,0.001051,0.003153,0.002857,0.005249,0.013820,0.011407,0.012854,0.031585,0.034708,0.000000,0.021045,0.009072,0.014775,0.025503,0.028374,0.032665,0.032132,0.025080,0.020806,0.021783,0.021771,0.000482,0.003170,0.003882,0.012308,0.013087,0.020573,0.000225,0.001051
2017-10-18,-0.006803,-0.002624,-0.001622,-0.002378,-0.000943,-0.001639,0.000698,0.011138,0.008213,0.008995,0.027525,0.030274,0.000000,0.016525,0.005470,0.010915,0.021510,0.024835,0.028324,0.027808,0.020222,0.015969,0.017549,0.017110,-0.003253,-0.000860,0.000219,0.008153,0.008756,0.016845,-0.003536,-0.002378
2017-10-24,0.006855,0.009751,0.011443,0.010818,0.011910,0.011922,0.013572,0.023959,0.021058,0.022306,0.040903,0.043848,0.000000,0.029553,0.018877,0.024432,0.034963,0.038234,0.041855,0.041900,0.034010,0.029643,0.029616,0.029782,0.009426,0.010737,0.012445,0.020512,0.020946,0.027919,0.009626,0.010818
2017-10-30,-0.002966,0.001184,0.001341,0.000905,0.002412,0.001840,0.004386,0.013962,0.011093,0.012569,0.031362,0.034380,0.000000,0.020295,0.009249,0.014400,0.025230,0.028541,0.032051,0.032489,0.024447,0.020306,0.020433,0.021127,0.000240,0.001998,0.003265,0.012014,0.012478,0.019675,-0.000190,0.000905
2017-11-05,-0.000891,0.001445,0.004569,0.003795,0.004617,0.003722,0.005592,0.017501,0.015210,0.015415,0.033840,0.036529,0.000000,0.021205,0.012869,0.017972,0.028048,0.031183,0.034451,0.033891,0.025260,0.021344,0.021019,0.021342,0.001261,0.002492,0.003101,0.011857,0.011871,0.018458,0.002070,0.003795
2017-11-11,0.000225,0.003921,0.004036,0.003597,0.004635,0.003833,0.006427,0.016572,0.013757,0.015382,0.033240,0.035979,0.000000,0.022398,0.011462,0.017116,0.027546,0.030200,0.033655,0.033452,0.025930,0.021897,0.022641,0.022865,0.002392,0.004425,0.005742,0.013990,0.014569,0.021462,0.002410,0.003597
2017-11-17,-0.001203,0.002730,0.002449,0.001981,0.003256,0.002754,0.005413,0.014705,0.011889,0.013224,0.031730,0.034834,0.000000,0.021235,0.009714,0.015026,0.025747,0.028829,0.032349,0.033058,0.025362,0.021111,0.021703,0.022085,0.001332,0.003525,0.004680,0.013329,0.013744,0.020305,0.000791,0.001981
2017-11-23,-0.006034,-0.002724,-0.001633,-0.002169,-0.001378,-0.001685,0.000749,0.010499,0.007512,0.008980,0.027161,0.029936,0.000000,0.016488,0.005031,0.010512,0.021362,0.024198,0.027737,0.028028,0.020517,0.016099,0.016877,0.017111,-0.003696,-0.001687,-0.000400,0.007841,0.008664,0.014841,-0.003692,-0.002169
2017-11-29,-0.003997,-0.000668,0.000509,-0.000179,0.003122,0.000661,0.003438,0.012645,0.006743,0.010381,0.029805,0.032976,0.000000,0.019567,0.003839,0.010069,0.023151,0.026868,0.030540,0.030918,0.023345,0.019108,0.019773,0.019507,-0.000956,0.000657,0.000474,0.009958,0.010160,0.016291,-0.000514,-0.000179
2017-12-05,-0.000946,0.002205,0.002839,0.002204,0.004492,0.000876,0.003750,0.014775,0.012620,0.013110,0.031301,0.033947,0.000000,0.019673,0.010217,0.015576,0.025380,0.028171,0.031237,0.031833,0.023820,0.019464,0.020289,0.020706,0.001060,0.002730,0.004297,0.011771,0.012107,0.019086,0.000746,0.002204
2017-12-11,0.001058,0.003605,0.004486,0.003803,0.007335,0.003377,0.007541,0.016671,0.012672,0.015199,0.033237,0.036257,0.000000,0.023091,0.011395,0.016403,0.027151,0.030048,0.033296,0.033082,0.026062,0.021822,0.023528,0.023347,0.003863,0.005996,0.006097,0.014717,0.014940,0.021688,0.003275,0.003803
2017-12-17,0.006049,0.010502,0.008869,0.008654,0.010349,0.007255,0.011001,0.020609,0.016548,0.017507,0.036812,0.040300,0.000000,0.026625,0.013949,0.019091,0.030173,0.033365,0.037464,0.037592,0.030788,0.025505,0.027304,0.027487,0.008744,0.010395,0.011651,0.018994,0.018950,0.025853,0.007371,0.008654
2017-12-23,-0.002052,0.002109,0.002077,0.001243,0.003280,0.000528,0.004104,0.014409,0.010878,0.012651,0.031196,0.033986,0.000000,0.020766,0.008720,0.014198,0.024929,0.028017,0.031729,0.031171,0.024720,0.019891,0.021302,0.021436,0.001006,0.003667,0.004133,0.012795,0.012912,0.019917,0.000424,0.001243
2017-12-29,-0.001110,0.003125,0.002604,0.002103,0.003939,0.001009,0.004192,0.014047,0.010805,0.012098,0.030457,0.033354,0.000000,0.020070,0.008471,0.013766,0.024175,0.027170,0.030991,0.030818,0.024148,0.018853,0.020706,0.021168,0.001696,0.004081,0.004617,0.012514,0.012813,0.019480,0.001109,0.002103
2018-01-04,0.000524,0.004969,0.004256,0.003584,0.005315,0.002867,0.005928,0.015376,0.012708,0.013713,0.032302,0.035210,0.000000,0.021557,0.010368,0.015649,0.026076,0.029360,0.032753,0.032311,0.026117,0.020743,0.022271,0.022659,0.003513,0.005893,0.006072,0.013947,0.014273,0.020369,0.002761,0.003584
2018-01-10,-0.003629,-0.000255,-0.000133,-0.000594,0.001264,-0.001307,0.001664,0.011230,0.008429,0.009799,0.028168,0.031134,0.000000,0.017617,0.006538,0.011292,0.022022,0.025613,0.028961,0.028929,0.020519,0.017194,0.018025,0.018172,-0.000896,0.000860,0.001060,0.010229,0.010307,0.016440,-0.001330,-0.000594
2018-01-16,0.005903,0.010697,0.009042,0.008726,0.009984,0.007774,0.010362,0.019902,0.018104,0.018493,0.036999,0.040337,0.000000,0.026412,0.015767,0.020647,0.030435,0.034367,0.037936,0.038234,0.028792,0.025344,0.027385,0.027742,0.008868,0.010477,0.011512,0.019375,0.019007,0.025690,0.007760,0.008726
2018-01-22,-0.001232,0.003119,0.001953,0.001282,0.002544,0.000593,0.003486,0.013874,0.011039,0.011919,0.030691,0.033239,0.000000,0.019465,0.008913,0.014080,0.024501,0.027675,0.030926,0.030856,0.022131,0.018799,0.020043,0.020534,0.001250,0.003315,0.004076,0.012413,0.012453,0.018941,0.000466,0.001282
2018-01-28,0.002834,0.007806,0.004940,0.004609,0.005957,0.004201,0.007368,0.016824,0.013114,0.015161,0.034078,0.036778,0.000000,0.024612,0.010959,0.016531,0.027670,0.030775,0.034290,0.034769,0.025911,0.022982,0.025407,0.025576,0.006100,0.008531,0.009231,0.017591,0.017686,0.024878,0.004104,0.004609
2018-02-03,-0.000828,0.002969,0.001101,0.000743,0.001333,-0.000327,0.002241,0.012035,0.010095,0.010940,0.029319,0.032044,0.000000,0.018570,0.007900,0.012749,0.023348,0.026339,0.029052,0.029969,0.020941,0.018302,0.019517,0.019918,0.001374,0.002984,0.004451,0.012109,0.012138,0.018594,-0.000225,0.000743
2018-02-09,0.002356,0.006638,0.004092,0.003865,0.004403,0.003085,0.005782,0.015748,0.013320,0.014294,0.032963,0.035660,0.000000,0.023125,0.011493,0.016738,0.026435,0.030502,0.032475,0.033463,0.023266,0.021811,0.023925,0.024442,0.004796,0.006590,0.007992,0.016170,0.016424,0.022930,0.003169,0.003865
2018-02-15,-0.001853,0.001383,0.000649,0.000237,0.000444,-0.000626,0.001227,0.011368,0.009442,0.010364,0.028812,0.031207,0.000000,0.017192,0.007669,0.012936,0.022987,0.026216,0.028594,0.028370,0.019242,0.016506,0.017740,0.018988,0.000107,0.001611,0.002708,0.010524,0.010789,0.016694,-0.000515,0.000237
2018-02-21,0.001040,0.005069,0.002942,0.002505,0.003453,0.001614,0.004487,0.013610,0.012299,0.014356,0.032805,0.035279,0.000000,0.021874,0.010425,0.016168,0.026530,0.029649,0.032957,0.033518,0.023822,0.020184,0.023040,0.023344,0.003852,0.005743,0.006710,0.015163,0.015307,0.022568,0.001877,0.002505
2018-02-27,-0.000155,0.004274,0.003592,0.003057,0.004265,0.002616,0.004452,0.013738,0.011949,0.013296,0.031340,0.034216,0.000000,0.020760,0.010042,0.015489,0.024821,0.027831,0.031188,0.032077,0.021462,0.019471,0.021239,0.022909,0.003695,0.005735,0.004914,0.014112,0.014183,0.020056,0.002882,0.003057
2018-03-05,-0.009574,-0.003948,-0.007366,-0.007782,-0.005999,-0.007335,-0.005236,0.002099,0.002622,0.002906,0.018443,0.022775,0.000000,0.010413,0.000692,0.005975,0.013396,0.017272,0.021226,0.020535,0.012160,0.009607,0.013455,0.014065,-0.005565,-0.002705,-0.004009,0.005733,0.005436,0.012041,-0.007459,-0.007782
2018-03-11,0.000499,0.005147,0.003004,0.002533,0.003465,0.002068,0.003179,0.010221,0.012183,0.012032,0.025934,0.030269,0.000000,0.018062,0.010556,0.015107,0.021491,0.025548,0.029186,0.027896,0.020429,0.017743,0.021141,0.021340,0.003122,0.006406,0.005682,0.014241,0.013842,0.019978,0.002281,0.002533
2018-03-17,-0.003998,0.000551,-0.002447,-0.002664,-0.002511,-0.003020,-0.001434,0.003694,0.006083,0.005814,0.018776,0.022788,0.000000,0.012188,0.005502,0.009259,0.015071,0.019123,0.021456,0.021276,0.014025,0.011551,0.015777,0.016830,-0.001624,0.000457,0.000996,0.008953,0.008554,0.014322,-0.003170,-0.002664
2018-03-23,-0.004483,0.000487,-0.002756,-0.003190,-0.002534,-0.003554,-0.001838,0.003209,0.005884,0.006348,0.018106,0.020953,0.000000,0.011754,0.005970,0.009561,0.014996,0.018679,0.020251,0.020141,0.013888,0.011219,0.015224,0.015957,-0.002033,0.000825,0.000802,0.009107,0.009068,0.015058,-0.003597,-0.003190
2018-04-04,-0.003934,-0.000249,-0.002776,-0.002797,-0.002997,-0.003613,-0.002220,0.002409,0.004508,0.004700,0.016305,0.018538,0.000000,0.009453,0.003804,0.007458,0.012659,0.016526,0.018349,0.017926,0.012040,0.009053,0.012534,0.013703,-0.002522,-0.000545,0.000470,0.007530,0.006670,0.012876,-0.003641,-0.002797
2018-04-10,-0.001504,0.002589,-0.001330,-0.001216,-0.000461,-0.001258,0.000605,0.003941,0.006420,0.005911,0.017847,0.019856,0.000000,0.012618,0.006561,0.009717,0.014069,0.018331,0.020193,0.019531,0.014666,0.012427,0.015627,0.016352,0.000195,0.003206,0.002907,0.011869,0.010629,0.017028,-0.000975,-0.001216
2018-04-16,-0.005302,-0.001469,-0.003799,-0.004083,-0.003956,-0.004732,-0.003839,0.001335,0.003947,0.003448,0.014165,0.015930,0.000000,0.007596,0.003429,0.006949,0.010691,0.014486,0.016130,0.015078,0.010053,0.008158,0.010380,0.010806,-0.003930,-0.001307,-0.001524,0.006741,0.006093,0.010969,-0.004581,-0.004083
2018-04-22,-0.010080,-0.005670,-0.008206,-0.008689,-0.008059,-0.009615,-0.008044,-0.003158,-0.000077,-0.000117,0.010411,0.011799,0.000000,0.004181,-0.000045,0.003101,0.007365,0.010857,0.012351,0.010934,0.006736,0.004427,0.007069,0.007169,-0.007929,-0.004766,-0.004551,0.003142,0.003255,0.007506,-0.008978,-0.008689
2018-04-28,-0.004207,-0.001202,-0.003241,-0.003221,-0.003121,-0.003737,-0.002939,0.001519,0.004278,0.004092,0.014442,0.015639,0.000000,0.007557,0.003274,0.006738,0.010872,0.014587,0.015613,0.014412,0.010219,0.008318,0.010034,0.010622,-0.003322,-0.002037,-0.001336,0.005795,0.005598,0.009289,-0.003855,-0.003221
2018-05-04,-0.001933,0.001925,-0.000690,-0.000988,-0.000629,-0.001210,0.000192,0.003982,0.007507,0.007033,0.017147,0.018126,0.000000,0.010879,0.006724,0.010019,0.013765,0.017308,0.018493,0.017034,0.013369,0.011514,0.013533,0.014057,-0.000116,0.001788,0.002357,0.009359,0.009612,0.013402,-0.001384,-0.000988
2018-05-10,-0.003509,0.000175,-0.002237,-0.002272,-0.002258,-0.002517,-0.001313,0.002199,0.005282,0.005204,0.015125,0.015859,0.000000,0.009239,0.004690,0.007979,0.011889,0.015232,0.016474,0.014743,0.011031,0.009843,0.011574,0.012183,-0.001863,-0.000078,0.000170,0.007437,0.007514,0.011467,-0.002590,-0.002272
2018-05-16,-0.002665,0.000652,-0.001650,-0.001771,-0.002150,-0.002545,-0.001739,0.002791,0.005996,0.005785,0.015276,0.015467,0.000000,0.008122,0.005234,0.008727,0.011997,0.015265,0.016434,0.014706,0.010722,0.008893,0.010817,0.011894,-0.001482,0.000059,0.000821,0.007496,0.007651,0.011036,-0.002597,-0.001771
2018-05-22,-0.005327,-0.002239,-0.003437,-0.003659,-0.003847,-0.004168,-0.002915,0.000554,0.003038,0.003493,0.012968,0.013404,0.000000,0.007350,0.002319,0.005860,0.009764,0.012458,0.014326,0.012186,0.008752,0.008307,0.009413,0.010107,-0.003305,-0.001698,-0.001381,0.005638,0.005624,0.009000,-0.004089,-0.003659
2018-05-28,-0.001288,0.001889,0.000694,0.000671,0.000715,0.000725,0.001952,0.004816,0.007004,0.007598,0.016928,0.017180,0.000000,0.011618,0.006181,0.009983,0.013924,0.016424,0.018115,0.016290,0.012997,0.012484,0.013495,0.014655,0.001151,0.003147,0.003040,0.009892,0.010060,0.012905,0.000573,0.000671
2018-06-03,-0.004905,-0.001963,-0.003043,-0.003278,-0.002880,-0.003116,-0.001823,0.001288,0.003644,0.005027,0.013938,0.013914,0.000000,0.008416,0.003187,0.007243,0.010972,0.013509,0.015100,0.013035,0.010241,0.009296,0.009982,0.010927,-0.002501,-0.000682,-0.001146,0.006310,0.006466,0.009368,-0.003270,-0.003278
2018-06-09,-0.000583,0.002685,-0.000263,-0.000258,-0.000127,-0.000122,0.001640,0.003631,0.006238,0.006694,0.015986,0.016183,0.000000,0.011283,0.005763,0.009070,0.012381,0.015429,0.016966,0.015540,0.012543,0.011728,0.012700,0.014261,0.001758,0.003316,0.003744,0.009998,0.010000,0.013358,-0.000266,-0.000258
2018-06-15,-0.002667,-0.000473,-0.001586,-0.001634,-0.001262,-0.001960,-0.001328,0.002140,0.005499,0.005612,0.014505,0.014292,0.000000,0.008192,0.004845,0.008234,0.011083,0.013919,0.015122,0.013473,0.010240,0.008988,0.009824,0.011415,-0.001191,0.000152,0.000477,0.006835,0.006846,0.009495,-0.002124,-0.001634
2018-06-21,0.004875,0.007887,0.004525,0.004748,0.006487,0.006001,0.007599,0.007860,0.010668,0.011524,0.021465,0.022506,0.000000,0.016263,0.010422,0.013770,0.017210,0.020499,0.022617,0.021507,0.018160,0.016990,0.017187,0.018717,0.007212,0.008388,0.008868,0.014615,0.014453,0.017250,0.005562,0.004748
2018-06-27,-0.005644,-0.004213,-0.004632,-0.005065,-0.004563,-0.004781,-0.004014,-0.001007,0.002018,0.002095,0.010849,0.010604,0.000000,0.005006,0.001266,0.004718,0.007323,0.010069,0.011239,0.009838,0.006855,0.005878,0.005973,0.007782,-0.004346,-0.003512,-0.002899,0.003327,0.002939,0.005331,-0.005239,-0.005065
2018-07-03,0.000338,0.001804,0.001303,0.001265,0.001425,0.001131,0.002080,0.004901,0.007228,0.008447,0.016518,0.016026,0.000000,0.011153,0.006686,0.010411,0.013370,0.015888,0.016977,0.015273,0.012277,0.011705,0.011926,0.013164,0.001628,0.002824,0.003344,0.009062,0.009053,0.012153,0.000950,0.001265
2018-07-09,0.000616,0.001934,0.001725,0.001533,0.001702,0.001235,0.001904,0.005156,0.008225,0.008477,0.016663,0.015995,0.000000,0.010877,0.007101,0.010910,0.013300,0.015891,0.016866,0.015395,0.012546,0.011565,0.011784,0.013566,0.002068,0.003022,0.003620,0.009344,0.008918,0.011962,0.000960,0.001533
2018-07-15,-0.003597,-0.002414,-0.001893,-0.002079,-0.001735,-0.002239,-0.001408,0.001468,0.003739,0.004559,0.012930,0.012217,0.000000,0.007171,0.002741,0.006365,0.009368,0.011819,0.012921,0.011675,0.008767,0.008164,0.007891,0.009769,-0.001908,-0.000958,-0.000719,0.005285,0.004767,0.007514,-0.002409,-0.002079
2018-07-21,-0.000188,0.000997,0.001113,0.000711,0.000599,0.000396,0.001305,0.004276,0.006785,0.007265,0.015377,0.014407,0.000000,0.009689,0.005510,0.009067,0.012088,0.014185,0.015208,0.013942,0.011007,0.010519,0.010507,0.012926,0.001355,0.002587,0.003011,0.008567,0.007363,0.010223,0.000146,0.000711
2018-07-27,0.000671,0.002095,0.001523,0.001094,0.001167,0.000694,0.001861,0.004455,0.006986,0.007461,0.015768,0.014685,0.000000,0.010562,0.006282,0.009391,0.012467,0.014599,0.015639,0.014301,0.011838,0.011202,0.011114,0.013091,0.002024,0.003723,0.003857,0.009420,0.008611,0.011698,0.000584,0.001094
2018-08-02,0.008608,0.008782,0.009790,0.009300,0.010111,0.009286,0.009639,0.013126,0.015741,0.016316,0.024790,0.023947,0.000000,0.018747,0.016307,0.019362,0.021440,0.023991,0.025276,0.024240,0.021837,0.020607,0.020292,0.020799,0.009258,0.009201,0.009150,0.016165,0.015792,0.017742,0.009057,0.009300
2018-08-08,-0.001588,-0.000522,-0.000879,-0.001001,-0.000994,-0.001274,-0.000355,0.001833,0.004168,0.004928,0.012956,0.012320,0.000000,0.007780,0.003950,0.007323,0.009416,0.012283,0.013426,0.012019,0.009493,0.008770,0.008758,0.009915,-0.000374,0.000529,0.001359,0.005988,0.005845,0.008676,-0.001437,-0.001001
2018-08-14,-0.000025,0.001408,0.000898,0.000535,0.000564,0.000568,0.001575,0.003852,0.006090,0.006695,0.014540,0.013903,0.000000,0.009966,0.005595,0.008925,0.011038,0.014107,0.014971,0.013809,0.011500,0.010239,0.010743,0.011752,0.001586,0.002336,0.003006,0.008253,0.007818,0.010725,0.000300,0.000535
2018-08-20,-0.002154,-0.001231,-0.000583,-0.000817,-0.000482,-0.000855,-0.000105,0.002704,0.005218,0.005675,0.013391,0.012619,0.000000,0.008644,0.004830,0.008243,0.009898,0.012962,0.014095,0.012090,0.009287,0.009157,0.009238,0.009598,-0.000694,0.000312,0.000510,0.005744,0.005485,0.008359,-0.001139,-0.000817
2018-08-26,-0.003062,-0.001187,-0.001814,-0.001959,-0.001563,-0.002206,-0.001593,0.001006,0.003964,0.003671,0.011989,0.011546,0.000000,0.007432,0.003447,0.006744,0.009060,0.012313,0.013108,0.011483,0.009932,0.007911,0.009030,0.009925,-0.001305,-0.000648,-0.000066,0.005979,0.005762,0.008334,-0.002276,-0.001959
2018-09-01,-0.003885,-0.002520,-0.002450,-0.002605,-0.002182,-0.002470,-0.001585,0.000591,0.002624,0.002644,0.010888,0.010432,0.000000,0.006250,0.002437,0.005433,0.007805,0.010689,0.011235,0.010723,0.008281,0.006235,0.007211,0.007658,-0.002418,-0.001489,-0.001655,0.003643,0.003316,0.005507,-0.002827,-0.002605
2018-09-07,-0.003738,-0.003320,-0.002004,-0.002414,-0.001945,-0.002105,-0.000940,0.001295,0.003631,0.003193,0.010757,0.010468,0.000000,0.006191,0.003288,0.006473,0.007843,0.010633,0.011282,0.010295,0.008489,0.006116,0.006698,0.007504,-0.002695,-0.002236,-0.002221,0.002943,0.002626,0.005087,-0.002496,-0.002414
2018-09-13,-0.005803,-0.005230,-0.003319,-0.003770,-0.003063,-0.003624,-0.002936,-0.000128,0.001955,0.002079,0.009109,0.008783,0.000000,0.004107,0.001513,0.004554,0.006798,0.009345,0.010028,0.008635,0.005833,0.004067,0.004948,0.004936,-0.004456,-0.004164,-0.004172,0.000654,0.000314,0.002878,-0.003971,-0.003770
2018-09-19,-0.000082,0.000635,0.000985,0.000957,0.001004,0.000695,0.001366,0.003376,0.005458,0.005726,0.013379,0.012666,0.000000,0.009654,0.005610,0.008564,0.010671,0.013371,0.014379,0.012764,0.010972,0.007938,0.010907,0.011077,0.000976,0.001251,0.001459,0.006831,0.007024,0.008919,0.000660,0.000957
2018-09-25,-0.004887,-0.003913,-0.003826,-0.003958,-0.003337,-0.004004,-0.002985,-0.000985,0.001211,0.001017,0.009120,0.009090,0.000000,0.004978,0.001219,0.004058,0.006331,0.010027,0.010423,0.008865,0.006795,0.003122,0.007028,0.007232,-0.003337,-0.003077,-0.002988,0.002660,0.002781,0.004783,-0.004142,-0.003958
2018-10-01,-0.002785,-0.001722,0.000312,-0.000233,-0.000156,-0.000471,0.000028,0.002570,0.004698,0.004665,0.012124,0.012652,0.000000,0.007011,0.004736,0.007599,0.009518,0.012523,0.013224,0.012017,0.010316,0.005540,0.009287,0.009219,-0.000982,-0.000156,-0.000682,0.005166,0.004530,0.006682,-0.000511,-0.000233
2018-10-07,-0.000103,0.001228,0.000966,0.000885,0.001550,0.000951,0.001696,0.003320,0.005516,0.005294,0.013117,0.013164,0.000000,0.008338,0.005473,0.008065,0.010448,0.013879,0.014821,0.013156,0.010757,0.006551,0.010693,0.010985,0.001253,0.001545,0.001468,0.006505,0.006672,0.008668,0.000770,0.000885
