date,ST01,ST02,ST03,ST04,ST05,ST06,ST07,ST08,ST09,ST10,ST11,ST12,ST13,ST14,ST15,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST23,ST24,ST25,ST26,ST27,ST28,ST29,ST30,ST31,ST32
2017-05-21,0.000000,0.003030,0.003237,0.002576,0.003408,0.003016,0.005315,0.015641,0.014079,0.014445,0.032966,0.035939,-0.003474,0.021315,0.010338,0.016290,0.026919,0.030221,0.034356,0.032557,0.023575,0.020609,0.021831,0.022052,0.001207,0.003459,0.004514,0.012391,0.012861,0.020223,0.001196,0.002576
2017-05-27,0.000000,0.004198,0.003211,0.002909,0.003754,0.003899,0.006379,0.015074,0.013368,0.014180,0.032424,0.035799,-0.001678,0.022279,0.009599,0.015732,0.026585,0.029711,0.033928,0.032362,0.023440,0.021068,0.022310,0.022134,0.001981,0.004593,0.005646,0.012736,0.014104,0.021209,0.001787,0.002909
2017-06-02,0.000000,0.004215,0.003060,0.002433,0.003822,0.003520,0.006664,0.015224,0.013423,0.014408,0.032818,0.035988,0.000528,0.022530,0.009961,0.015872,0.026880,0.029900,0.034229,0.032846,0.023924,0.021199,0.022208,0.022756,0.002460,0.004868,0.006204,0.013368,0.014571,0.021917,0.001621,0.002433
2017-06-08,0.000000,0.003245,0.002355,0.001616,0.002232,0.002420,0.004602,0.014110,0.012901,0.012705,0.031631,0.034892,-0.000111,0.020363,0.009217,0.015004,0.025456,0.028965,0.033025,0.031789,0.022399,0.019576,0.020825,0.021420,0.001434,0.003133,0.004857,0.011950,0.012689,0.019760,0.000474,0.001616
2017-06-14,0.000000,0.003262,0.003159,0.002540,0.003595,0.003566,0.005852,0.015077,0.012970,0.014354,0.032639,0.035934,-0.000089,0.022005,0.009408,0.015739,0.026628,0.029736,0.033937,0.032689,0.023403,0.020912,0.021614,0.021983,0.001731,0.003785,0.005097,0.012323,0.013517,0.020642,0.001482,0.002540
2017-06-20,0.000000,0.003946,0.003541,0.002844,0.004008,0.003880,0.005995,0.015480,0.013224,0.014350,0.033153,0.036536,0.000940,0.022382,0.010074,0.016136,0.027174,0.030364,0.034563,0.033297,0.024471,0.021564,0.022407,0.022953,0.002358,0.004645,0.006300,0.013296,0.014327,0.021775,0.001770,0.002844
2017-06-26,0.000000,0.003080,0.003034,0.002911,0.003284,0.003545,0.005606,0.015017,0.012641,0.013373,0.032176,0.035377,-0.001511,0.021351,0.009348,0.015129,0.026163,0.029527,0.033634,0.032278,0.022829,0.020179,0.021161,0.021535,0.002093,0.004041,0.005493,0.012118,0.012942,0.020565,0.001580,0.002911
2017-07-02,0.000000,0.003754,0.002266,0.001568,0.003012,0.003105,0.006531,0.014168,0.012141,0.013550,0.032343,0.035668,-0.003054,0.022858,0.009388,0.015006,0.026316,0.029376,0.033861,0.032718,0.024208,0.021345,0.023031,0.023895,0.002725,0.005554,0.006777,0.014435,0.015523,0.023443,0.000950,0.001568
2017-07-08,0.000000,0.003131,0.003551,0.002751,0.003233,0.003531,0.005515,0.015133,0.013059,0.014008,0.032499,0.035572,-0.002021,0.021538,0.009951,0.015761,0.026548,0.029417,0.033794,0.032484,0.023197,0.020456,0.021488,0.021821,0.001499,0.003803,0.005494,0.012314,0.013279,0.020783,0.001452,0.002751
2017-07-14,0.000000,0.003558,0.003467,0.002482,0.003320,0.003475,0.005896,0.015334,0.013590,0.014395,0.032987,0.036051,0.000564,0.022202,0.010660,0.016309,0.026985,0.030063,0.034253,0.033048,0.024381,0.021386,0.022430,0.023196,0.002105,0.004689,0.006148,0.013607,0.014749,0.022420,0.001461,0.002482
2017-07-20,0.000000,0.003352,0.003905,0.003123,0.004529,0.004528,0.006890,0.016263,0.013939,0.015466,0.033737,0.036651,-0.004572,0.022766,0.011051,0.017069,0.027878,0.030667,0.034942,0.033131,0.024588,0.021794,0.022605,0.022849,0.001879,0.004545,0.005716,0.013211,0.014127,0.021437,0.002298,0.003123
2017-07-26,0.000000,0.004026,0.003498,0.002403,0.003547,0.003425,0.006619,0.015680,0.014551,0.015275,0.033402,0.036274,0.000093,0.023058,0.011762,0.017370,0.027777,0.030628,0.034392,0.032985,0.024658,0.021704,0.023516,0.023939,0.002643,0.005454,0.006286,0.014726,0.015797,0.023054,0.001427,0.002403
2017-08-01,0.000000,0.003311,0.002792,0.001969,0.003114,0.003161,0.005839,0.014503,0.012318,0.013337,0.031753,0.034866,0.000935,0.021689,0.009378,0.015068,0.025871,0.028706,0.032704,0.031838,0.023503,0.020632,0.021959,0.022487,0.002012,0.004237,0.005819,0.012996,0.013951,0.021353,0.001150,0.001969
2017-08-07,0.000000,0.002984,0.001416,0.000916,0.001623,0.001855,0.004585,0.012374,0.011109,0.011316,0.030099,0.033462,-0.001267,0.020628,0.008458,0.013602,0.024220,0.027295,0.031123,0.030550,0.022405,0.019495,0.021314,0.022020,0.001625,0.004137,0.005790,0.013073,0.013927,0.021233,0.000249,0.000916
2017-08-13,0.000000,0.003434,0.003816,0.002836,0.004284,0.003837,0.006292,0.016033,0.014162,0.015190,0.033474,0.036361,0.006068,0.022644,0.011529,0.017082,0.027729,0.030486,0.034548,0.033321,0.025110,0.021875,0.022737,0.023184,0.002074,0.004694,0.005918,0.013891,0.014614,0.022062,0.001810,0.002836
2017-08-19,0.000000,0.003218,0.003603,0.002834,0.004509,0.004329,0.006871,0.015715,0.013002,0.014836,0.033272,0.036138,0.003151,0.023023,0.010449,0.016222,0.027312,0.030035,0.034245,0.033107,0.025268,0.022126,0.022984,0.023314,0.002219,0.004854,0.005943,0.013959,0.014725,0.022305,0.002080,0.002834
2017-08-25,0.000000,0.002883,0.003630,0.002658,0.003577,0.003353,0.005468,0.015787,0.013828,0.014561,0.032859,0.035577,-0.000323,0.021465,0.010982,0.016502,0.027108,0.029873,0.033735,0.032516,0.024233,0.020920,0.021978,0.022414,0.001537,0.003938,0.005218,0.012945,0.013674,0.021173,0.001537,0.002658
2017-08-31,0.000000,0.003463,0.003484,0.002864,0.004578,0.004702,0.007303,0.015596,0.012915,0.014566,0.032886,0.036143,-0.001784,0.022965,0.010377,0.016123,0.027020,0.029759,0.033909,0.033031,0.025464,0.022250,0.023021,0.023054,0.002247,0.004938,0.006126,0.013712,0.014304,0.021906,0.002319,0.002864
2017-09-06,0.000000,0.003180,0.003709,0.002878,0.004227,0.003977,0.006050,0.015719,0.013529,0.014649,0.033000,0.035841,0.001754,0.021797,0.011244,0.016650,0.027175,0.030202,0.034029,0.033038,0.025236,0.021455,0.022168,0.022281,0.001617,0.004044,0.005327,0.012870,0.013649,0.020965,0.001745,0.002878
2017-09-12,0.000000,0.003033,0.003903,0.002900,0.004416,0.004028,0.006344,0.016247,0.014007,0.015301,0.033807,0.036447,0.002208,0.022283,0.011682,0.017155,0.027840,0.030751,0.034816,0.033581,0.026242,0.021975,0.022610,0.022906,0.001749,0.004333,0.005114,0.013572,0.014256,0.021502,0.001732,0.002900
2017-09-18,0.000000,0.002928,0.003360,0.002576,0.003514,0.003176,0.005280,0.014903,0.013385,0.013475,0.032184,0.034952,0.005786,0.020932,0.010600,0.015833,0.026132,0.029157,0.033082,0.032437,0.024728,0.020512,0.021627,0.022057,0.001430,0.003874,0.005163,0.012919,0.013570,0.020987,0.001235,0.002576
2017-09-24,0.000000,0.002841,0.003559,0.002767,0.003876,0.003471,0.005691,0.015248,0.013643,0.013882,0.032403,0.035306,-0.000858,0.020971,0.010890,0.016217,0.026505,0.029374,0.033233,0.032575,0.024756,0.020714,0.021551,0.021786,0.001424,0.003560,0.004897,0.012381,0.013065,0.020411,0.001438,0.002767
2017-09-30,0.000000,0.003407,0.003903,0.003098,0.004857,0.004571,0.007104,0.016205,0.014017,0.015090,0.033509,0.036399,0.000008,0.022777,0.011347,0.016990,0.027556,0.030449,0.034458,0.033675,0.026442,0.022291,0.023389,0.023239,0.002331,0.004924,0.006008,0.014071,0.014828,0.022240,0.002158,0.003098
2017-10-06,0.000000,0.002987,0.003408,0.002759,0.004728,0.004523,0.006595,0.015291,0.012346,0.013582,0.032757,0.035922,0.000752,0.021967,0.009820,0.015414,0.026337,0.029452,0.033735,0.033550,0.026092,0.021975,0.022760,0.022797,0.002050,0.004281,0.005654,0.013273,0.013996,0.021490,0.002017,0.002759
2017-10-12,0.000000,0.003432,0.003600,0.002840,0.004942,0.004646,0.007038,0.015609,0.013195,0.014643,0.033374,0.036497,0.001789,0.022834,0.010861,0.016564,0.027292,0.030162,0.034453,0.033921,0.026869,0.022595,0.023572,0.023559,0.002270,0.004959,0.005670,0.014097,0.014876,0.022362,0.002014,0.002840
2017-10-18,0.000000,0.004180,0.005181,0.004425,0.005860,0.005164,0.007501,0.017942,0.015016,0.015798,0.034328,0.037077,0.006803,0.023328,0.012273,0.017718,0.028314,0.031638,0.035127,0.034611,0.027025,0.022772,0.024352,0.023914,0.003551,0.005943,0.007022,0.014956,0.015559,0.023648,0.003267,0.004425
2017-10-24,0.000000,0.002896,0.004588,0.003962,0.005054,0.005067,0.006716,0.017104,0.014202,0.015451,0.034047,0.036993,-0.006855,0.022698,0.012022,0.017577,0.028107,0.031378,0.035000,0.035045,0.027155,0.022787,0.022761,0.022926,0.002570,0.003882,0.005590,0.013656,0.014091,0.021063,0.002771,0.003962
2017-10-30,0.000000,0.004151,0.004307,0.003872,0.005378,0.004806,0.007352,0.016928,0.014059,0.015536,0.034328,0.037346,0.002966,0.023261,0.012215,0.017367,0.028196,0.031508,0.035017,0.035455,0.027414,0.023272,0.023399,0.024093,0.003206,0.004964,0.006231,0.014980,0.015444,0.022642,0.002777,0.003872
2017-11-05,0.000000,0.002336,0.005461,0.004687,0.005508,0.004613,0.006483,0.018393,0.016101,0.016306,0.034731,0.037420,0.000891,0.022097,0.013761,0.018863,0.028939,0.032075,0.035342,0.034782,0.026151,0.022236,0.021910,0.022233,0.002152,0.003383,0.003993,0.012749,0.012762,0.019349,0.002961,0.004687
2017-11-11,0.000000,0.003696,0.003811,0.003372,0.004410,0.003608,0.006202,0.016347,0.013532,0.015157,0.033014,0.035753,-0.000225,0.022172,0.011237,0.016891,0.027321,0.029975,0.033429,0.033227,0.025705,0.021672,0.022416,0.022640,0.002167,0.004200,0.005517,0.013765,0.014344,0.021237,0.002185,0.003372
2017-11-17,0.000000,0.003933,0.003652,0.003184,0.004459,0.003957,0.006616,0.015908,0.013092,0.014426,0.032933,0.036036,0.001203,0.022438,0.010917,0.016229,0.026950,0.030032,0.033551,0.034261,0.026565,0.022314,0.022906,0.023288,0.002535,0.004728,0.005883,0.014532,0.014947,0.021508,0.001994,0.003184
2017-11-23,0.000000,0.003310,0.004401,0.003865,0.004655,0.004349,0.006783,0.016533,0.013546,0.015014,0.033195,0.035970,0.006034,0.022522,0.011065,0.016546,0.027396,0.030232,0.033771,0.034062,0.026551,0.022133,0.022911,0.023145,0.002338,0.004347,0.005634,0.013875,0.014698,0.020875,0.002342,0.003865
2017-11-29,0.000000,0.003330,0.004506,0.003818,0.007120,0.004659,0.007435,0.016643,0.010740,0.014378,0.033803,0.036973,0.003997,0.023564,0.007837,0.014066,0.027148,0.030865,0.034538,0.034915,0.027343,0.023106,0.023771,0.023505,0.003042,0.004654,0.004472,0.013956,0.014158,0.020289,0.003484,0.003818
2017-12-05,0.000000,0.003152,0.003785,0.003150,0.005438,0.001822,0.004696,0.015721,0.013567,0.014056,0.032247,0.034893,0.000946,0.020620,0.011164,0.016523,0.026326,0.029117,0.032183,0.032779,0.024766,0.020410,0.021235,0.021652,0.002006,0.003676,0.005244,0.012718,0.013053,0.020032,0.001692,0.003150
2017-12-11,0.000000,0.002547,0.003428,0.002744,0.006277,0.002319,0.006483,0.015613,0.011614,0.014141,0.032179,0.035199,-0.001058,0.022033,0.010336,0.015344,0.026092,0.028989,0.032238,0.032023,0.025004,0.020764,0.022469,0.022289,0.002804,0.004938,0.005039,0.013659,0.013882,0.020630,0.002216,0.002744
2017-12-17,0.000000,0.004453,0.002820,0.002605,0.004300,0.001205,0.004952,0.014560,0.010499,0.011458,0.030762,0.034250,-0.006049,0.020575,0.007899,0.013042,0.024124,0.027316,0.031415,0.031543,0.024738,0.019456,0.021255,0.021438,0.002694,0.004346,0.005602,0.012945,0.012901,0.019804,0.001321,0.002605
2017-12-23,0.000000,0.004161,0.004129,0.003296,0.005332,0.002580,0.006156,0.016462,0.012931,0.014703,0.033248,0.036038,0.002052,0.022818,0.010772,0.016250,0.026981,0.030069,0.033781,0.033224,0.026772,0.021943,0.023354,0.023488,0.003058,0.005719,0.006185,0.014847,0.014965,0.021969,0.002476,0.003296
2017-12-29,0.000000,0.004235,0.003714,0.003214,0.005049,0.002119,0.005302,0.015157,0.011915,0.013208,0.031567,0.034465,0.001110,0.021180,0.009582,0.014876,0.025285,0.028281,0.032101,0.031929,0.025258,0.019963,0.021816,0.022278,0.002806,0.005191,0.005727,0.013624,0.013923,0.020590,0.002219,0.003214
2018-01-04,0.000000,0.004445,0.003732,0.003060,0.004790,0.002343,0.005403,0.014851,0.012184,0.013189,0.031777,0.034685,-0.000524,0.021032,0.009844,0.015125,0.025552,0.028835,0.032229,0.031787,0.025593,0.020219,0.021747,0.022134,0.002989,0.005369,0.005547,0.013423,0.013749,0.019844,0.002236,0.003060
2018-01-10,0.000000,0.003373,0.003496,0.003035,0.004893,0.002322,0.005293,0.014858,0.012057,0.013428,0.031797,0.034763,0.003629,0.021246,0.010167,0.014921,0.025650,0.029241,0.032590,0.032558,0.024148,0.020823,0.021654,0.021801,0.002733,0.004488,0.004688,0.013858,0.013936,0.020069,0.002298,0.003035
2018-01-16,0.000000,0.004794,0.003139,0.002823,0.004081,0.001871,0.004459,0.013999,0.012201,0.012590,0.031096,0.034434,-0.005903,0.020509,0.009864,0.014744,0.024532,0.028464,0.032033,0.032331,0.022889,0.019441,0.021482,0.021839,0.002965,0.004574,0.005609,0.013472,0.013104,0.019787,0.001857,0.002823
2018-01-22,0.000000,0.004351,0.003185,0.002514,0.003776,0.001825,0.004718,0.015105,0.012271,0.013151,0.031923,0.034471,0.001232,0.020697,0.010145,0.015312,0.025733,0.028907,0.032158,0.032088,0.023363,0.020031,0.021274,0.021766,0.002482,0.004547,0.005308,0.013644,0.013685,0.020173,0.001698,0.002514
2018-01-28,0.000000,0.004973,0.002106,0.001775,0.003123,0.001367,0.004534,0.013990,0.010280,0.012328,0.031245,0.033944,-0.002834,0.021779,0.008125,0.013697,0.024836,0.027941,0.031456,0.031935,0.023077,0.020149,0.022573,0.022742,0.003266,0.005697,0.006398,0.014758,0.014852,0.022044,0.001270,0.001775
2018-02-03,0.000000,0.003797,0.001929,0.001571,0.002161,0.000501,0.003069,0.012863,0.010923,0.011769,0.030147,0.032872,0.000828,0.019398,0.008728,0.013577,0.024176,0.027167,0.029880,0.030797,0.021769,0.019131,0.020345,0.020746,0.002202,0.003812,0.005280,0.012937,0.012966,0.019422,0.000603,0.001571
2018-02-09,0.000000,0.004283,0.001737,0.001510,0.002048,0.000729,0.003426,0.013392,0.010965,0.011939,0.030607,0.033304,-0.002356,0.020770,0.009138,0.014382,0.024079,0.028146,0.030120,0.031107,0.020911,0.019455,0.021569,0.022086,0.002440,0.004235,0.005637,0.013815,0.014069,0.020575,0.000814,0.001510
2018-02-15,0.000000,0.003236,0.002502,0.002090,0.002297,0.001227,0.003079,0.013221,0.011295,0.012217,0.030665,0.033059,0.001853,0.019045,0.009522,0.014789,0.024840,0.028069,0.030447,0.030223,0.021095,0.018359,0.019593,0.020841,0.001960,0.003464,0.004561,0.012376,0.012641,0.018547,0.001338,0.002090
2018-02-21,0.000000,0.004029,0.001902,0.001465,0.002413,0.000574,0.003447,0.012570,0.011259,0.013316,0.031765,0.034239,-0.001040,0.020834,0.009385,0.015128,0.025490,0.028609,0.031917,0.032478,0.022782,0.019144,0.022000,0.022304,0.002812,0.004703,0.005670,0.014123,0.014267,0.021528,0.000837,0.001465
2018-02-27,0.000000,0.004429,0.003747,0.003212,0.004421,0.002771,0.004607,0.013894,0.012105,0.013452,0.031495,0.034372,0.000155,0.020915,0.010197,0.015644,0.024977,0.027987,0.031343,0.032232,0.021618,0.019626,0.021395,0.023064,0.003850,0.005891,0.005069,0.014267,0.014339,0.020211,0.003037,0.003212
2018-03-05,0.000000,0.005626,0.002207,0.001792,0.003574,0.002239,0.004337,0.011673,0.012195,0.012480,0.028016,0.032349,0.009574,0.019987,0.010266,0.015549,0.022970,0.026846,0.030800,0.030108,0.021733,0.019180,0.023029,0.023639,0.004008,0.006869,0.005565,0.015307,0.015009,0.021614,0.002115,0.001792
2018-03-11,0.000000,0.004648,0.002505,0.002034,0.002966,0.001569,0.002680,0.009722,0.011684,0.011533,0.025435,0.029770,-0.000499,0.017563,0.010057,0.014608,0.020992,0.025049,0.028687,0.027397,0.019929,0.017244,0.020642,0.020841,0.002623,0.005907,0.005183,0.013742,0.013343,0.019479,0.001782,0.002034
2018-03-17,0.000000,0.004549,0.001551,0.001334,0.001486,0.000978,0.002564,0.007692,0.010081,0.009812,0.022774,0.026786,0.003998,0.016186,0.009500,0.013257,0.019069,0.023121,0.025454,0.025274,0.018023,0.015549,0.019775,0.020827,0.002374,0.004455,0.004994,0.012951,0.012552,0.018320,0.000828,0.001334
2018-03-23,0.000000,0.004970,0.001727,0.001293,0.001949,0.000929,0.002645,0.007692,0.010367,0.010831,0.022589,0.025436,0.004483,0.016237,0.010453,0.014044,0.019479,0.023162,0.024734,0.024624,0.018371,0.015702,0.019707,0.020440,0.002450,0.005308,0.005284,0.013590,0.013551,0.019541,0.000886,0.001293
2018-04-04,0.000000,0.003685,0.001158,0.001137,0.000937,0.000321,0.001714,0.006343,0.008442,0.008634,0.020239,0.022472,0.003934,0.013387,0.007738,0.011392,0.016593,0.020460,0.022283,0.021860,0.015974,0.012987,0.016468,0.017637,0.001413,0.003389,0.004404,0.011464,0.010604,0.016810,0.000293,0.001137
2018-04-10,0.000000,0.004093,0.000174,0.000288,0.001043,0.000246,0.002109,0.005445,0.007923,0.007415,0.019351,0.021360,0.001504,0.014122,0.008065,0.011221,0.015573,0.019835,0.021697,0.021035,0.016170,0.013931,0.017131,0.017856,0.001698,0.004709,0.004411,0.013373,0.012132,0.018532,0.000529,0.000288
2018-04-16,0.000000,0.003833,0.001503,0.001219,0.001346,0.000570,0.001463,0.006637,0.009249,0.008751,0.019467,0.021232,0.005302,0.012898,0.008731,0.012251,0.015994,0.019788,0.021432,0.020380,0.015355,0.013461,0.015682,0.016108,0.001373,0.003995,0.003779,0.012044,0.011395,0.016271,0.000721,0.001219
2018-04-22,0.000000,0.004411,0.001874,0.001391,0.002021,0.000465,0.002036,0.006922,0.010003,0.009964,0.020491,0.021879,0.010080,0.014261,0.010036,0.013181,0.017445,0.020937,0.022431,0.021014,0.016817,0.014507,0.017149,0.017250,0.002151,0.005314,0.005529,0.013222,0.013335,0.017586,0.001102,0.001391
2018-04-28,0.000000,0.003005,0.000966,0.000987,0.001086,0.000470,0.001268,0.005726,0.008485,0.008299,0.018649,0.019846,0.004207,0.011764,0.007482,0.010945,0.015079,0.018795,0.019820,0.018620,0.014426,0.012526,0.014241,0.014829,0.000885,0.002171,0.002871,0.010002,0.009805,0.013496,0.000352,0.000987
2018-05-04,0.000000,0.003858,0.001242,0.000945,0.001304,0.000723,0.002125,0.005915,0.009440,0.008966,0.019079,0.020058,0.001933,0.012812,0.008657,0.011951,0.015698,0.019241,0.020425,0.018967,0.015302,0.013447,0.015466,0.015990,0.001817,0.003721,0.004290,0.011292,0.011545,0.015335,0.000548,0.000945
2018-05-10,0.000000,0.003683,0.001271,0.001237,0.001251,0.000992,0.002195,0.005708,0.008791,0.008712,0.018634,0.019368,0.003509,0.012748,0.008199,0.011488,0.015398,0.018741,0.019983,0.018252,0.014540,0.013352,0.015083,0.015691,0.001646,0.003431,0.003679,0.010946,0.011023,0.014976,0.000919,0.001237
2018-05-16,0.000000,0.003317,0.001015,0.000894,0.000515,0.000120,0.000926,0.005456,0.008661,0.008450,0.017942,0.018132,0.002665,0.010788,0.007899,0.011392,0.014662,0.017930,0.019099,0.017371,0.013388,0.011558,0.013482,0.014559,0.001183,0.002724,0.003486,0.010161,0.010316,0.013701,0.000068,0.000894
2018-05-22,0.000000,0.003088,0.001890,0.001668,0.001480,0.001159,0.002411,0.005880,0.008365,0.008820,0.018295,0.018730,0.005327,0.012676,0.007645,0.011187,0.015090,0.017785,0.019653,0.017513,0.014078,0.013633,0.014739,0.015433,0.002021,0.003628,0.003946,0.010965,0.010950,0.014326,0.001238,0.001668
2018-05-28,0.000000,0.003177,0.001982,0.001959,0.002003,0.002013,0.003240,0.006104,0.008292,0.008886,0.018216,0.018468,0.001288,0.012906,0.007469,0.011271,0.015212,0.017712,0.019403,0.017578,0.014285,0.013772,0.014783,0.015943,0.002439,0.004435,0.004328,0.011180,0.011348,0.014193,0.001861,0.001959
2018-06-03,0.000000,0.002942,0.001862,0.001627,0.002024,0.001789,0.003081,0.006193,0.008549,0.009932,0.018843,0.018818,0.004905,0.013320,0.008092,0.012148,0.015876,0.018414,0.020004,0.017940,0.015145,0.014201,0.014886,0.015832,0.002404,0.004223,0.003759,0.011215,0.011370,0.014273,0.001635,0.001627
2018-06-09,0.000000,0.003267,0.000320,0.000325,0.000456,0.000461,0.002223,0.004214,0.006820,0.007277,0.016569,0.016765,0.000583,0.011866,0.006346,0.009653,0.012963,0.016012,0.017549,0.016123,0.013126,0.012311,0.013283,0.014844,0.002341,0.003899,0.004327,0.010580,0.010582,0.013941,0.000317,0.000325
2018-06-15,0.000000,0.002194,0.001081,0.001033,0.001405,0.000707,0.001339,0.004807,0.008166,0.008279,0.017172,0.016959,0.002667,0.010859,0.007512,0.010901,0.013750,0.016586,0.017789,0.016140,0.012908,0.011655,0.012491,0.014082,0.001476,0.002819,0.003144,0.009502,0.009513,0.012163,0.000543,0.001033
2018-06-21,0.000000,0.003011,-0.000350,-0.000127,0.001611,0.001125,0.002724,0.002985,0.005793,0.006648,0.016590,0.017631,-0.004875,0.011388,0.005547,0.008894,0.012334,0.015624,0.017742,0.016632,0.013284,0.012114,0.012312,0.013842,0.002337,0.003513,0.003993,0.009740,0.009578,0.012374,0.000687,-0.000127
2018-06-27,0.000000,0.001431,0.001013,0.000579,0.001081,0.000863,0.001630,0.004638,0.007663,0.007739,0.016494,0.016248,0.005644,0.010651,0.006910,0.010362,0.012967,0.015714,0.016883,0.015483,0.012499,0.011522,0.011618,0.013426,0.001298,0.002133,0.002745,0.008971,0.008584,0.010975,0.000405,0.000579
2018-07-03,0.000000,0.001466,0.000965,0.000927,0.001087,0.000793,0.001742,0.004564,0.006890,0.008109,0.016181,0.015688,-0.000338,0.010815,0.006349,0.010073,0.013032,0.015550,0.016639,0.014935,0.011939,0.011367,0.011588,0.012827,0.001290,0.002486,0.003006,0.008724,0.008715,0.011815,0.000613,0.000927
2018-07-09,0.000000,0.001318,0.001109,0.000918,0.001087,0.000619,0.001288,0.004541,0.007609,0.007862,0.016047,0.015379,-0.000616,0.010261,0.006486,0.010294,0.012685,0.015275,0.016250,0.014779,0.011930,0.010949,0.011168,0.012950,0.001452,0.002406,0.003004,0.008728,0.008302,0.011346,0.000344,0.000918
2018-07-15,0.000000,0.001183,0.001704,0.001518,0.001862,0.001359,0.002189,0.005065,0.007336,0.008156,0.016527,0.015814,0.003597,0.010769,0.006338,0.009962,0.012966,0.015416,0.016518,0.015273,0.012364,0.011761,0.011488,0.013366,0.001690,0.002639,0.002879,0.008882,0.008364,0.011112,0.001188,0.001518
2018-07-21,0.000000,0.001185,0.001301,0.000899,0.000787,0.000584,0.001493,0.004463,0.006973,0.007453,0.015565,0.014595,0.000188,0.009876,0.005698,0.009255,0.012276,0.014373,0.015396,0.014129,0.011195,0.010707,0.010694,0.013114,0.001542,0.002775,0.003199,0.008755,0.007551,0.010411,0.000334,0.000899
2018-07-27,0.000000,0.001424,0.000852,0.000423,0.000496,0.000023,0.001190,0.003784,0.006315,0.006790,0.015097,0.014014,-0.000671,0.009891,0.005611,0.008720,0.011796,0.013928,0.014968,0.013630,0.011167,0.010531,0.010443,0.012420,0.001353,0.003052,0.003186,0.008749,0.007940,0.011027,-0.000087,0.000423
2018-08-02,0.000000,0.000174,0.001181,0.000692,0.001502,0.000678,0.001031,0.004518,0.007132,0.007708,0.016181,0.015339,-0.008608,0.010139,0.007698,0.010754,0.012832,0.015382,0.016668,0.015632,0.013229,0.011999,0.011683,0.012191,0.000649,0.000592,0.000542,0.007556,0.007183,0.009134,0.000449,0.000692
2018-08-08,0.000000,0.001065,0.000708,0.000586,0.000593,0.000314,0.001233,0.003421,0.005756,0.006515,0.014544,0.013908,0.001588,0.009367,0.005538,0.008911,0.011004,0.013870,0.015014,0.013606,0.011080,0.010358,0.010346,0.011502,0.001214,0.002117,0.002946,0.007576,0.007432,0.010263,0.000151,0.000586
2018-08-14,0.000000,0.001433,0.000923,0.000560,0.000589,0.000594,0.001600,0.003877,0.006115,0.006720,0.014565,0.013928,0.000025,0.009991,0.005620,0.008950,0.011063,0.014133,0.014996,0.013834,0.011525,0.010264,0.010768,0.011777,0.001612,0.002361,0.003031,0.008278,0.007843,0.010750,0.000325,0.000560
2018-08-20,0.000000,0.000922,0.001571,0.001337,0.001672,0.001299,0.002049,0.004857,0.007371,0.007828,0.015545,0.014772,0.002154,0.010797,0.006984,0.010397,0.012051,0.015116,0.016248,0.014244,0.011441,0.011311,0.011392,0.011751,0.001460,0.002466,0.002664,0.007897,0.007638,0.010513,0.001014,0.001337
2018-08-26,0.000000,0.001874,0.001248,0.001103,0.001499,0.000856,0.001468,0.004068,0.007026,0.006732,0.015051,0.014607,0.003062,0.010494,0.006509,0.009806,0.012121,0.015375,0.016170,0.014545,0.012994,0.010973,0.012092,0.012987,0.001757,0.002414,0.002996,0.009041,0.008824,0.011396,0.000786,0.001103
2018-09-01,0.000000,0.001365,0.001435,0.001280,0.001702,0.001414,0.002300,0.004476,0.006509,0.006529,0.014772,0.014317,0.003885,0.010134,0.006322,0.009318,0.011690,0.014574,0.015120,0.014607,0.012166,0.010120,0.011095,0.011543,0.001467,0.002395,0.002229,0.007528,0.007201,0.009391,0.001057,0.001280
2018-09-07,0.000000,0.000418,0.001734,0.001324,0.001793,0.001633,0.002798,0.005033,0.007369,0.006931,0.014495,0.014206,0.003738,0.009929,0.007026,0.010210,0.011581,0.014371,0.015020,0.014033,0.012227,0.009854,0.010436,0.011242,0.001043,0.001502,0.001517,0.006681,0.006364,0.008825,0.001242,0.001324
2018-09-13,0.000000,0.000573,0.002484,0.002033,0.002740,0.002179,0.002868,0.005675,0.007759,0.007883,0.014912,0.014586,0.005803,0.009910,0.007317,0.010357,0.012602,0.015148,0.015831,0.014438,0.011636,0.009871,0.010751,0.010740,0.001348,0.001640,0.001631,0.006457,0.006117,0.008682,0.001832,0.002033
2018-09-19,0.000000,0.000717,0.001066,0.001038,0.001085,0.000777,0.001448,0.003457,0.005540,0.005808,0.013461,0.012748,0.000082,0.009736,0.005692,0.008646,0.010753,0.013452,0.014461,0.012846,0.011054,0.008020,0.010988,0.011159,0.001058,0.001333,0.001541,0.006912,0.007106,0.009000,0.000742,0.001038
2018-09-25,0.000000,0.000974,0.001061,0.000929,0.001550,0.000883,0.001902,0.003902,0.006098,0.005904,0.014007,0.013977,0.004887,0.009865,0.006105,0.008945,0.011218,0.014914,0.015310,0.013751,0.011681,0.008008,0.011914,0.012119,0.001550,0.001810,0.001898,0.007547,0.007667,0.009670,0.000744,0.000929
